,id,titre,objet,adrs,dept,region,social_object1_libelle,social_object2_libelle,facebook_url,helloasso_url
1066,W951006409,LIGUE COMMUNAUTAIRE DU CAMEROUN ASSOCIATION,"de lutter contre l'immigration clandestine et dangereuse ; développer les activités de prévention, de formation, d'accompagnement,
d'animation à caractère culturel, sportif, social et de coaching dans la --
réalisation des infrastructures et projet ; promouvoir le transfert de compétence et savoir-faire technique dans tous les domaines pour les pays pauvres ou et en voie de développement ; promouvoir la solidarité sous toutes ses formes ; promouvoir le développement économique et social et l'esprit d'entreprise ; promouvoir l'esprit patriotique, le civisme et la justice sociale ; promouvoir le financement des projets de développement ; promouvoir le financement participatif
; promouvoir le financement des projets de développement par la diaspora cameroun et d'ailleurs",4 allee charles baudelaire 95370 montigny-les-cormeilles,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/Ligue-Communautaire-Du-Cameroun-112337964239320/,https://www.helloasso.com/associations/solidarite-avec-les-communautes-rurales-du-cameroun
1067,W951006431,NDAB BIKOKOO PARIS-NORD,"favoriser le rapprochement des ressortissants BASSA'A, MPÔ et BATI de France, de promouvoir leur solidarité et leur développement social en France, en Europe, aux États-Unis et en Asie, ainsi que de faciliter les échanges et la coopération dans les domaines sociaux, culturels et éducatifs entre la France, le Cameroun et divers pays dans lesquels lesdits ressortissants sont établis ;",2 allee wolfgang amadeus mozart 95100 argenteuil,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/ndabbikokoo/posts,https://www.helloasso.com/associations/ndab-bikokoo-paris-sud
1068,W951006790,ANYANG CULTURAL AND DEVELOPMENT ASSOCIATION,"favoriser l'esprit d'unité, de solidarité, de loyauté, de coopération, de patriotisme et de responsabilité collective entre les membres ;
Entreprendre toutes activités destinées à préserver et promouvoir les valeurs culturelles et sociales de l'arrondissement d'Anyang au Cameroun ;
Apporter un soutien matériel et logistiques indifféremment aux enfants d'Anyang les plus démunies résidente au Cameroun ;
Lutter contre la pauvreté et participer à l'amélioration de niveau de vie pars la mise en uvre des actions visant à participer au développement, favorisant à des enfants de l'arrondissement d'Anyang l'accès à l'éducation et a la santé, fédérer avec d'autres associations qui partagent les mêmes objectifs ;",11 rue olympe de gouges 95480 pierrelaye,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/menkende/posts,https://www.helloasso.com/%C2%A0
1069,W952001290,STOP AUX SOUFFRANCES HUMAINES,"lutter contre le racisme et toutes formes de discriminations ; favoriser et valoriser les échanges nord-sud ; lutter contre l'exode rural et la pauvreté en afrique ; assistance aux personnes agées, aux handicapées, aux orphelins, aux enfants en difficulté scolaire et toute personne en marge de la société ; uvrer pour le développement économique, social et culturel des populations vulnérables ; rassembler et mobiliser tous ceux qui croient utile le maintien des actions de bienfaisance ; prévenir et soulager les souffrances humaines (maladies, calamités naturelles, etc..) ; protéger et éduquer la population par des actions sociales (ist-vih/santé) ; création des centres de formations professionnelles au Cameroun (village yangben par bokito) ; valoriser le patrimoine culturel, lutter contre l'immigration clandestine, la famine, la malnutrition",rue maurice genevoix parc d'orgemont 95500 gonesse,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Hopitauxensouffrance/,https://www.helloasso.com/associations/stop-aux-souffrances-humaines-a2sh-
1070,W952001705,LE CLUB DES LIONS (L.C.D.L),"réunir des personnes des 2 sexes et de différentes origines dans la pratique du sport et le développement de la culture, organiser des rencontres de football afin de faciliter l'intégration des membres dans les milieux sportifs, soutenir et contribuer à l'encadrement des jeunes sportifs au Cameroun (aide à l'acquisition des matériels sportifs : plots, ballons, quipements) ; contribuer à l'amélioration des conditions de travail des élèves au Cameroun (aide à l'achat des fournitures scolaires) ; entretenir entre des membres des relations de camaraderie et renforcer le cadre de vie social de ceux-ci, promouvoir l'entraide, l'entente, la solidarité, la fraternité entre les membres en assistant ceux-ci lors des évenements heureux ou malheureux ; étendre ces relations à travers d'autres associations de même nature en organisant des rencontres sportives et culturelles",20 avenue du 8 mai 1945 95400 villiers-le-bel,Val-d'Oise,Île-de-France,SPORTS/ ACTIVITÉS DE PLEIN AIR,AUTRES,https://www.facebook.com/LionsClubsdeFrance/,https://www.helloasso.com/associations/lions-club-magny-le-hongre-val-d-europe
1071,W952001742,P.S.P FRANCE,"représenter et promouvoir l'idéologie du parti socialiste populaire Camerounais en France ; promouvoir la liberté des consciences, la dignité de la personne, le dialogue sociale, la justice sociale, l'égalité des chances, l'appauvrissement de la famille et la responsabilité individuelle des Camerounais résident en France ; organiser les manifestations culturelles et sportives au profit des familles défavorisées du Cameroun ; accompagner et assister les Camerounais en difficultés en vue de leur retour ou de leur insertion en France",27 rue de l'egalite 95230 soisy-sous-montmorency,Val-d'Oise,Île-de-France,REPRÉSENTATION/ PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES,INTERVENTIONS SOCIALES,https://fr-fr.facebook.com/AssociationPspFrance.Officiel/,https://www.helloasso.com/associations/psp-france
1072,W952001805,ASSOCIATION YEME-YEMA DE FRANCE (A.Y.F),"le rassemblement, l'entente, la fraternité, l'entraide entre les membres ainsi que les actions de solidarité envers nos communautés au pays (Cameroun) recherche et promotion de la mémoire culturelle commune",23 boulevard jacques copeau 95200 sarcelles,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/yeme.yema,https://www.helloasso.com/associations/le-coeur-de-yema
1073,W952002113,S.O.S. DEMUNIS,"apporter de l'aide matérielle aux écoles primaires, collèges, lycées et universités, développer et banaliser l'outil informatique au Cameroun, donner la possibilité aux étudiants d'avoir un ordinateur, encourager les populations démunies de s'intéresser à l'informatique, former les autodidactes, permettre aux particuliers d'accéder aux nouvelles technologies, former et informer les particuliers sur Internet, apporter de l'aide de tout type et tout genre aux populations très pauvres",4 place henri matisse 95500 gonesse,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Sos-d%C3%A9munis-by-Sainaya-106218331417785/,https://www.helloasso.com/associations/jcg-informatique/adhesions/s-o-s-demunis
1074,W952005491,AMICALE DE BON'EWONDA,"entraide et solidarité, développement relationnel de soutien dont les membres se trouvent en Europe, promouvoir le développement social, éducatif, culturel et économique du quartier Bon'Ewonda (Cameroun)",3 allee des marguerites 93270 sevran,Seine-Saint-Denis,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/people/Amicale-RPI-BON/100064800906513/,https://www.helloasso.com/blog/pourquoi-creer-une-amicale/
1075,W952007399,CERCLE DES AMIS ET SOLIDAIRES (C.A.S.),"rassembler et mettre en place un cadre sain et harmonieux, instaurer l'entraide et la solidarité au sein du cercle, contribuer au développement et au rayonnement du Cameroun par l'aide au financement du projet de construction, favoriser l'intégration et la solidarité de nos adhérents dans l'accompagnement des projets d'entreprise au Cameroun, aide aux enfants malades et dé-scolarisés, à l'implantation et à l'investissement des personnes physiques ou morales au Cameroun",47 avenue de la division leclerc 95170 deuil-la-barre,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/people/Cercle-des-amis-solidaires/100069976091774/,https://www.helloasso.com/associations/le-cercle-des-amis-de-kerlevenan
1076,W952007416,CENTRE PRESBYTÉRIEN DE FRANCE (CPF),"rassembler au maximum les fils et filles du Cameroun et ceux d'ailleurs pour l'étude biblique, l'enseignement religieux en langue bassa et française ainsi que toute activité confessionnelle et sociale ; renouer et rétablir les rapports constructifs, fraternels et de confiance perdue avec d'autres églises soeurs notamment l'ERF, ELF et de la Fédération Protestante de France ; promouvoir en toutes circonstances des actions humanitaires et de solidarité chrétienne afin de lutter efficacement contre l'ignorance, la misère morale, spirituelle, intellectuelle et matérielle",11 rue lambert tetart 95410 groslay,Val-d'Oise,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,https://fr-fr.facebook.com/Centre-Presbyterian-Church-118173634900422/,https://www.helloasso.com/%C2%A0
1077,W952007531,LES ASSOCIES DE FRANCE (LES ASSOS DE FRANCE),"soutenir et promouvoir des initiatives visant à entretenir des liens de solidarité et fraternité entre ses membres; d'aider à mieux se connaître et à s'entraider, à favoriser l'intégration et la réinsertion de ses ressortisants; d'oeuvrer au soutien scolaire des enfants en difficulté tant au Cameroun que sur le territoire français, d'oeuvrer également au développement culturel et touristique de notre sous-région",6 rue claude monnet 95140 garges-les-gonesse,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://fr-fr.facebook.com/FranceAssosSante/,https://www.helloasso.com/associations/france-assos-sante-nouvelle-aquitaine
1078,W952007593,MILADI MA NDOLO NA KOUOH NTONE,"promouvoir le développement tant économique que socio-culturel des enfants, petits-fils, et arrières petits-fils des familles Ndolo et Kouoh Ntone et de la région y afférent ""Douala"" ; l'entraide, l'assistance et la solidarité entre les familles de Ndolo et Kouoh Ntone en France et au Cameroun",2 rue le gelinier 95400 villiers-le-bel,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/nguisa/videos/nanou-avec-kouoh-eyoum-williams-kegy-%C3%A0-tr%C3%A8s-bient%C3%B4t-mes-amis-%C3%B4-mulema-na-ndolo-n/430810895099171/,https://www.helloasso.com/associations/la-fresque-des-resistances
1079,W952007869,AFRIQUE EDUC'ACTIVE,contribuer de manière active au développement de l'éducation de base au Cameroun,73 boulevard pasteur 95210 saint-gratien,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/educactifsafrique/,https://www.helloasso.com/associations/educ-action-pour-l-afrique
1080,W952007886,"DIASPORA NDOG SUL, INTEGRATION ET DEVELOPPEMENT (DIAPODEV)","réunir les hommes, femmes, amis de la DIAPODEV pour initier et contribuer à une meilleure intégration des étrangers dans la société française et européenne; réunir les amis de la DIAPODEV pour une dynamique unitaire d'actions au niveau national, européen et international afin de combattre toute forme de discrimination, d'exclusion, de racisme et de fascisme; promouvoir les activités éducatives, sociales, culturelles et économiques; elle apportera dans la mesure du possible, sa contribution pour la solidarité et le développement vers les pays africains de son choix en cas de guerre ou de catastrophe naturelle, et en particulier au Cameroun",29 passage massenet 95200 sarcelles,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/groups/394993167232040/,https://www.helloasso.com/associations/diaspora-ndog-njee-d-europe
1081,W952008560,NEW HOPE,aide à la production et au développement du cacao bio au Cameroun,1 avenue de la paix 95200 sarcelles,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,CLUBS DE LOISIRS/ RELATIONS,https://www.facebook.com/NewHopeVillageOrg/,https://www.helloasso.com/
1082,W952008824,AMICALE BINAM DE FRANCE,rassembler tous les amis originaires de la province de l'ouest du Cameroun en acitivité ou résidant en France ; mettre sur pied les actions sociales pour affirmer la solidarité entre ses différents membres ; réaliser les projets au Cameroun,103 rue robert schuman 95400 arnouville,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://fr-fr.facebook.com/groups/654812754879646/posts/1213702542323995/,https://www.helloasso.com/associations/amicale-des-c135-francais
1083,W952009058,JEANNETTE ET ALEXANDRE OHO BAMBE ARCHE  POUR L EDUCATION ET LA CULTURE,"promouvoir la culture et l'éducation (au sens large de notre pays d'origine le Cameroun) ;  partant d'un constat que des inégalités existent quant à l'accès à la culture et à l'éducation, démocratiser ces 2 concepts au travers de concours, ateliers ou masterclass d'arts vivants inoculer le virus culturel que nous ont transmis nos parents ; aussi par le biais de séances de coaching, cours basiques et sensibilisation santé redonner l'estime d'eux mêmes aux enfants orphelins, adolescents et filles-mères ; créer des passerelles culturelles entre les enfants/adolescents d'ici et ceux de là-bas",3 rue elisee reclus 94500 champigny-sur-marne,Val-de-Marne,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,https://www.facebook.com/FondationJAOB/,https://www.helloasso.com/associations/ensemble-pour-l-education-de-la-petite-enfance
1084,W952009492,ASSOCIATION POUR LE SOUTIEN ET LE DEVELOPPEMENT DE L EDUCATION (ASDE) - WESTERN INSTITUTE (WI),"soutenir et développer des projets nouveaux ou déjà existants dans le domaine de l'éducation en afrique ; créer et faire fonctionner des universités, des écoles et des hôpitaux au label ""western institute"" à travers l'Afrique ; former des camerounais et des africains de demain autonomes dans ses écoles d'ingénieurs et de management innovantes capables de trouver des solutions aux grands maux du Cameroun en particulier et de l'Afrique en général",1 impasse andre turcat 95470 vemars,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/WesternInstituteOfTechnology.Iloilo/,https://www.helloasso.com/associations/institut-des-arts-et-de-la-mode
