id,objet,adrs,dept,region,social_object1_libelle,titre,facebook_url,helloasso_url
W751200080,"créer un centre d'accueil pour les malades du VIH dans la ville de Yaoundé au Cameroun, mettre en place une prévention active en une information efficiente, promouvoir les droits et devoirs de l'enfant que soit sa nationalité et son âge, mettre en oeuvre toutes actions de prévention sur la violence, la maltraitance, la mise en situation de risques envers l'enfant, défendre les droits de l'enfant victime de violences physiques, sexuel, de mise en danger, d'atteinte à sa dignité, promouvoir et soutenir la réalisation de dispositifs d'aide aux victimes de maltraitances, organiser des conférences, séminaires, colloques sur les droits de l'enfant et tous sujets s'y rattachant, observer les systèmes de protection mis en place",26 rue des rigoles 75020 paris,Paris,Île-de-France,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,ASSOCIATION NYINGONE FRANCE,not found,not found
W751200428,"rendre visite aux malades dans les hôpitaux, aux personnes âgées dans les maisons de retraite et dans les centres de détention (aumônerie, gospel, théâtre, etc); aider les personnes marginalisées (ceux ayant fini de purger une peine de prison, les SDF par le biais des maraudes à pieds et en voitures, les toxicomanes) à se réinsérer dans la vie sociale en créant une entreprise d'insertion; soutenir les familles en difficultés, selon leurs besoins; assister les orphelins, les veuves qui manqueraient d'appuis; aider le pauvre qui implore du secours; prendre en charge, en les parrainant, les enfants mineurs de la rue et les jeunes en rupture socio-éducative, plongés dans la misère; soutenir la cause des étrangers (demandeurs d'asile, immigrés de toute nationalité); sensibiliser le public sur des questions du sida ou du cancer du col de l'utérus et du sein (par des campagnes de sensibilisation), et assister ceux qui sont atteints par lesdites maladies dans les pays d'Afrique en voie de développement tels que la Cote d'Ivoire, le mali, le Togo, la guinée, le bénin, le Congo, la République Démocratique du Congo (Kinshasa et sa proche région), le Burkina Faso, le Cameroun etc.",12 rue basfroi 75011 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,TROIS EN UN AIME TON PROCHAIN (ATP),not found,not found
W751201556,"favoriser le rapprochement des membres, promouvoir leur solidarité, ainsi que faciliter les échanges et la coopération dans les domaines socio-culturels et éducatifs entre la France et certaines zones rurales défavorisées au Cameroun",24 place charles fillion 75017 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION DES DESCENDANTS DE SUZANNE NGO NDAB-BETEHE  ADENSUB,not found,not found
W751202228,"réhabiliter le Cinéma Ration d'Edéa au Cameroun ; contribuer au développement des activités de Ciné Ration ; participer au développement durable des salles de Cinéma en Afrique, puis dans le reste du monde ; promouvoir la culture africaine au travers ou d'événements culturels ; favoriser les échanges nord-sud et la découverte inter-culturelle",199 rue de vaugirard 75015 paris,Paris,Île-de-France,ACTION SOCIOCULTURELLE,LA  SOCIETE DES AMIS DE CINE RATION,not found,not found
W751202632,"regrouper dans un cadre commun, les ressortissants de la famille MVOG-ADA, quelque soit leur origine, Cameroun, Gabon, Guinée Equatoriale et autre dans le but de resserrer les liens familiaux, de mettre en oeuvre des actions humanitaires et culturelles dans la limite des possibilités de l'association",5 passage petit cerf 75017 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ANYANG ADA MENGUE'E (FRATERNITE MVOG-ADA),not found,not found
W751203639,"favoriser le recensement des membres de la famille et leur rassemblement; la facilitation des contacts entre les membres de la famille et une meilleure connaissance; l'union, l'entraide et la solidarité au sein de notre famille; la connaissance et la promotion de la culture et de la civilisation du peuple Sawa, ainsi que des peuples du Cameroun et d'Afrique; la connaissance de l'histoire de notre famille ainsi que celles de la principauté d'Akwa, du peuple Duala et de la communauté Sawa; mise en oeuvre de toutes actions connexes se rattachant au présent objet et permettant la réalisation des objectifs de l'association",1 rue robert houdin 75011 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),NDOL'A BON'EPEE A NGANDO O FRENSI (UNION ET SOLIDARITE DE LA FAMILLE BON'EPEE A NGANDO EN FRANCE),not found,not found
W751204081,"mettre en place des actions d'aide au développement du Canton Yassoukou ; exercer ses fonctions au Cameroun (plus particulièrement dans le canton de Yassoukou dans l'arrondissement d'Edea, département de la Sanaga Maritime)",113 route de la reine 92100 boulogne-billancourt,Hauts-de-Seine,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,CLUB D'ACTION DE LA DIASPORA POUR YASSOUKOU,not found,not found
W751204473,"répondre à des buts de solidarité, fraternité, entraide ente les membres ; loisirs, relations humaines, socialisation ; humanitaire dans les domaines de léducation et la santé au Cameroun ; culture, promouvoir la culture des adhérents",88 rue jeanne d'arc 75013 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,A2M - MAIN DANS LA MAIN,not found,https://www.helloasso.com/associations/main-dans-la-main
W751204540,entraide et la solidarité entre ses membres vivant en France et la mise en place de projets à destination des enfants de la rue (en matière déducation et de santé) et de micro projets en zone rurale au Cameroun,2 rue rebeval 75019 paris,Paris,Île-de-France,CLUBS DE LOISIRS/ RELATIONS,ICI & LABAS,not found,not found
W751206778,"directement ou indirectement, la coopération entre la France et le Cameroun dans le but dun développement mutuelle des hommes et des territoires ; il sagit de proposer des actions et projet permettant aux populations et territoire dacquérir une autonomie",29 rue pajol 75018 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION POUR LE DEVELOPPEMENT DE LAUTONOMIE (A.P.D.A),not found,not found
W751207784,promouvoir la solidarité entre les ressortissants du village Ndokok en France et en Europe ; promouvoir le développement économique et socioculturel du village Ndokok au Cameroun ; oeuvrer dans toutes les actions sociales et humanitaires susceptibles dapporter un mieux être aux populations ou se rattachant à nos objectifs,1 rue du bessin 75015 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION DES RESSORTISSANTS DE NDOKOK I MBENGUE,not found,not found
W751208705,développer des activités économiques susceptibles de favoriser l'essor des collectivités ruralfes au Cameroun ; promouvoir l'émergence des idées novatrices et l'épanouissement personnel de ses membres ainsi que l'entraide mutuelle régie par la loi du 1er juillet 1901 et le décret du 16 août 1901,6 rue des ardennes 75019 paris,Paris,Île-de-France,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,DREAM DEVELOPMENT,not found,not found
W751210324,"promouvoir la solidarité entre les ressortissants NDOKOK de la diaspora, aider et encadrer les enfants en difficulté ; aider les malades dans les hôpitaux ; promouvoir le développement économique et socioculturel du village NDOKOK au Cameroun, oeuvrer dans toutes les actions sociales et humanitaires susceptibles dapporter un mieux être aux populations ou se rattachant à nos objectifs",265 rue de belleville 75019 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LONG NDOKOK DIASPORA,not found,not found
W751210540,"lutter contre la pauvreté en Afrique Centrale, Cameroun, Guinée Equatoriale et Gabon, à travers laide à laccès aux services sociaux de base, à la lutte contre les mécanismes de paurisation et à la protection des plus faibles, notamment les femmes et les enfants",20 rue paul albert 75018 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION PRINTEMPS DU QUART-MONDE (APQM),https://www.facebook.com/Association-Printemps-du-Quart-Monde-188689467885203/,not found
W751212634,rassembler et mettre en place un cadre sain et harmonieux ; instaurer l'entraide et la solidarité au sein du cercle ; contribuer au développement et au rayonnement du Cameroun par l'aide au financement du projet de construction ; favoriser l'intégration et la solidarité de nos adhérents dans l'accompagnement  des projets d'entreprise au Cameroun,12 rue boinod 75018 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CERCLE DES AMIS SOLIDAIRES (C.A.S),not found,not found
W751212955,"en France ; développer les compétences des personnes dont la maîtrise insuffisante de la langue française constitue un obstacle à leur intégration ; apporter à tous les jeunes ou adultes, par la formation, tout outil susceptible de favoriser leur insertion professionnelle ; remettre à niveau tous jeunes en situation déchec scolaire désireux de reprendre leurs études, de préparer un concours administratif ou dintégrer une formation professionnalisant ; apporter les savoirs de base aux personnes en difficulté face à ceux-ci ; aider les jeunes des écoles élémentaires et secondaires dans leur solidarité
Et au Cameroun : en partenariat avec lAssociation de la Salle, lutter activement contre lanalphabétisme et surtout lillettrisme qui ronge la jeunesse de ce pays et son insertion professionnelle",72 boulevard mortier 75020 paris,Paris,Île-de-France,INTERVENTIONS SOCIALES,ASSOCIATION CENTRE JEAN BAPTISTE DE LA SALLE,not found,not found
W751213149,"promouvoir la solidarité et les pratiques éthiques entre ses membres et avec le canton Pongo (arrondissement de Dibombari, Cameroun)",66 avenue des champs elysees 75008 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),EYI'A PONGO,https://www.facebook.com/eyia.pongo,https://www.helloasso.com/associations/eyi-a-pongo
W751214648,rassembler ses membres et promouvoir la solidarité et l'assistance des membres en  France et au Cameroun,13 rue felix terrier 75020 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION LOG HIOM DE FRANCE (ALHF),not found,not found
W751214737,"entraide, soutien et solidarité entre les membres de la famille Tandja de France-Europe, la diaspora et le Cameroun au travers dactions et de projets associatifs",108 rue lemercier 75017 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATION TANDJA DE FRANCE,not found,not found
W751215243,"contribuer au développement physique et mental de ses membres, et dapporter une aide humanitaire pour lAfrique et en premier lieu pour le Cameroun, via la création dun centre éducatif et sportif à Douala",77 rue pajol 75018 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),DIPITA ASSOCIATION,https://www.facebook.com/DIPITA-1072537369492231/,not found
W751215263,réunir les ressortissants de kupe-muanenguba vivant en France ; promouvoir lamitié et la solidarité et le développement personnel des membres ; oeuvrer pour le développement socio-culturel et économique de la région kupe-muanenguba Cameroun,33 rue de la condamine 75017 paris,Paris,Île-de-France,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,ASSOCIATION KUPEMUANENGUBA FRANCE (KUMUAF),not found,not found
W751216001,"mise en relation entre les cadres et dirigeants mutualistes de France et d'Afrique subsaharienne, particulièrement le Cameroun et les pays de la sous-région Afrique centrale, promouvoir les échanges professionnelles, l'émergence de liens d'amitié, d'actions de solidarité, d'accords de coopérations, de partenariats, plaidoyer pour la mise en place de l'assurance - maladie et la sécurité sociale pour le plus grand nombre, promotion et développement du jumelage des organisations mutualistes",4 rue felix huguenet 75020 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),INTERFACE BICONTINENTALE ENTRE LES MUTUELLES DE SANTE DU PERSONNEL DES ENTREPRISES ET DES ADMINISTRATIONS  I.B.M.P LA BICONTINENTALE DES MUTUELLES,not found,not found
W751216095,organiser des évènements culturels et de divertissement principalement à travers lorganisation de lélection Miss Francophonie ; éditer et publier en français ; promouvoir les droits de la femme dans lespace francophone ; construire des écoles dans les zones les plus pauvres et en sous-scolarisation au NordCameroun,2 rue jean lantier 75001 paris,Paris,Île-de-France,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,COMITE INTERNATIONAL MISS FRANCOPHONIE (CIMF),not found,not found
W751216915,"activités et manifestations culturelles et artistiques afin daider les populations atteintes par la drépanocytose au Cameroun, en Afrique et ailleurs",2 boulevard du bois le pretre 75017 paris,Paris,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,DREPASIKFON,not found,not found
W751217125,"promouvoir léducation, la formation et linformation des communautés défavorisées, des citoyens des pays en développement, dAfrique, du Cameroun en particulier, sur les principes basiques du droit et sur la relation droit et développement ; assister les plus pauvres dans la défense de leurs droits, notamment préserver, perpétuer, améliorer et faciliter laccès à la notice pour les plus démunis ; contribuer au développement par la promotion dune démocratie participative",175 avenue clichy 75017 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),JUSTICE - ASSOCIATION INTERNATIONALE POUR LE DROIT ET LE DÉVELOPPEMENT (JAIDE),not found,not found
W751217540,"aide à la promotion de l'éducation, la santé, l'épanouissement, la distraction et loisirs des enfants et adultes du Cameroun et en France",2 avenue mozart 78390 bois-darcy,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,LES CORLEONES DYNAMIQUES (LCD),not found,not found
