,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
36,74755,W062005594,"ASSOCIATION ""SOURCE DE VIE""","aide à but non lucratif et humanitaire au suivi socio médico-obstétrical des femmes désoeuvrées et/ou issues des milieux défavorisés au Cameroun ; droit à l'accès aux soins pour toutes ayant pour objectif ""taux zéro"" de mortalité materno-foetale et infantile ; dépister et palier aux éventuelles complications pouvant survenir au cours de la grossesse et/ou au moment du partum ; prodiguer des conseils et astuces hygiéno-diététiques pour la santé de la femme enceinte, la mère allaitante et son nouveau-né ; promouvoir la vaccination du nouveau-né ; mettre en évidence les facteurs de risques socioculturels existant chez la femme enceinte ou la jeune mère ; travailler en réseau avec les partenaires sociaux et même les familles pour le suivi optimal de la patiente",3 bis,RUE,Guigonis,6300,Nice,,3 bis rue guigonis 6300 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SANTÉ,7.2783075,43.6983253,https://www.facebook.com/people/Association-Source-de-Vie-Toulouse/100064410952699/,https://www.helloasso.com/associations/source-de-vie
37,74785,W062005624,SOS ENFANTS DE LA RUE,"mettre en place des structures d'accueil, d'éducation et de  protection des enfants abandonnés, recueillis dans la rue au Cameroun ; réunir toutes les personnes physiques ou morales désireuses d'apporter leur soutien à la mise en place des structures d'aide à l'enfance, susciter la bientraitance et prévenir la maltraitance de l'enfant au Cameroun",6,RUE,Nathalie Masse,6000,Nice,,6 rue nathalie masse 6000 nice,Indre,Centre-Val de Loire,INTERVENTIONS SOCIALES,AUTRES,7.2827662,43.71147,https://www.facebook.com/Sos-aux-enfants-de-la-rue-308967086246502/,https://www.helloasso.com/associations/enfants-de-la-rue
38,74966,W062005805,ASSECAM (ASSOCIATION DES ETUDIANTS CAMEROUNAIS DES ALPES MARITIMES),"promouvoir une réflexion portant sur la défense des droits et intérêts des étudiants camerounais et franco-camerounais ; contribuer à la réflexion publique sur les questions de la mobilité étudiante, particulièrement celle des étudiants étrangers ; coordonner les actions des membres de l'association des étudiants camerounais des Alpes-Maritimes (ASSECAM) afin de faciliter l'adaptation scolaire et sociale des étudiants, améliorer leur réussite et leur insertion professionnelles",75,BD,de l'Observatoire,6300,Nice,,75 boulevard de l'observatoire 6300 nice,Indre,Centre-Val de Loire,ÉDUCATION  FORMATION,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,7.2959022,43.7232878,https://www.facebook.com/Association-des-%C3%89tudiants-Camerounais-de-Madagascar-Asecam-1525767447511299/posts/,https://www.helloasso.com/associations/association-des-etudiants-camerounais-du-mans-aecm/formulaires/1/en
39,75190,W062006029,"ADAJ ""LES AMIS D'ALBERT JUNIOR""","au Cameroun, sensibiliser sur la drépanocytose et la thalassémie majeure, venir en aide aux personnes qui en sont atteintes ; accompagner les enfants des zones rurales du Cameroun à accéder à l'éducation et à la santé ; participer aux activités visant à favoriser l'amélioration des conditions de vie des populations locales ; promouvoir des actions de développement dans les domaines culturel, social, éducatif et sanitaire ; en France: proposer des activités pédagogiques, éducatives (devoirs faits, soutien scolaire etc) et culturelles (contes, activités ludiques ou musicales) dans des écoles, hôpitaux, centres éducatifs etc",12,AV,Joseph Giordan,6200,Nice,,12 avenue joseph giordan 6200 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SANTÉ,7.2268178,43.6846481,https://www.facebook.com/Pr%C3%A9sidente-Fondatrice-de-ADAJ-les-Amis-DAlbert-Junior-516929308376290/,not found
40,75400,W062006239,APAJ CAMEROUN PACA,"promouvoir, aider dans les pays africains, installation des jeunes en auto entrepreneurs ; par des actions de formation, de transfert de compétences et toutes autres actions nécessaires à ce but ; ces actions permettent à la fois, d'une part, de faire prendre conscience à la jeunesse africaine que leur avenir se situe en Afrique, en contribuant au développement de leur pays natal, et d'autre part de contribuer à leur épanouissement personnel",15,AV,Antonia Augusta Bt C,6100,Nice,,15 avinguda antonia augusta bt c 6100 nice,Indre,Centre-Val de Loire,INTERVENTIONS SOCIALES,AUTRES,7.2683912,43.7009358,https://www.facebook.com/ambafrance.cameroun/photos/a.800259640023888.1073741828.794213887295130/834587306591121/,https://www.helloasso.com/associations/apaj-zebu/formulaires/1
41,78789,W062009628,ASSOCIATION CAMEROUNAISE COTE D'AZUR MONACO,"intervenir dans les domaines de la santé, développement rural, et des loisirs, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",11,BD,de la République,6240,Beausoleil,,11 boulevard de la republique 6240 beausoleil,Indre,Centre-Val de Loire,CLUBS DE LOISIRS/ RELATIONS,AUTRES,7.4257431,43.7434078,https://www.facebook.com/Association-camerounaise-102626205739126/,https://www.helloasso.com/associations/association-camerounaise-de-prevention-et-de-lutte/adhesions/adhesion-a-l-association-camerounaise-de-prevention-et-de-lutte-contre-le-suicid
42,78812,W062009651,NLINGA YEMEVONG,"a pour objet le développement de groupes scolaires, centres médicaux, le soutien aux projets sportifs et culturels de la région Yemevong (Cameroun)",14,AV,des Anthemis,6200,Nice,,14 avenue des anthemis 6200 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,7.2076616,43.6957951,https://www.facebook.com/Association-Nlinga-yemevong-106447457582425/,https://www.helloasso.com/associations/espace-jalmik-cite-des-arts-du-monde/collectes/participons-a-la-construction-de-l-ecole-des-arts-espace-jalmik-de-yaounde
43,79052,W062009891,AMICALE DE L'OUEST,"assurer la formation professionnelle des groupes économiquement vulnérables : jeunes femmes désoeuvrées et jeunes démunis à travers des actions en faveur des déshérités dans le cadre des actions caritatives de l'Amicale de l'Ouest Cameroun ; promouvoir la solidarité et l'entraide entre les amis de l'Ouest Cameroun résidents sur la Côte d'Azur ; contribuer à la valorisation et à la promotion de la culture de l'Ouest Cameroun à travers l'organisation d'évènements culturels ; promouvoir l'esprit d'entreprise par la formation au montage et à la gestion de micro-projets ; mener des actions de promotion et de lobbying auprès des acteurs du développement notamment dans les domaines de la santé, du développement durable à destination des populations de l'Ouest Cameroun",6,RUE,Jean Bonfante,6000,Nice,,6 rue jean bonfante 6000 nice,Indre,Centre-Val de Loire,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,AUTRES,7.2826869,43.7119745,https://www.facebook.com/amicaledesroutiersdelouest.fr/,https://www.helloasso.com/associations/amicale-des-sapeurs-pompiers-de-ouest-agglo
44,79198,W062010037,NICE MON SOLEIL (NMS),"soutien aux orphelins et veuves du Bénin, Cameroun et de Sénégal ; aide à la scolarité et à la santé ; soutien aux jeunes niçois en difficulté, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",14,AV,Paul Dufourmantel,6000,Nice,,14 avenue paul dufourmantel 6000 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,7.269407,43.7112624,https://www.facebook.com/Nice-mon-Soleil-137770049998134/,https://www.helloasso.com/associations/un-rayon-de-soleil
45,80360,W062011299,ASSOCIATION POUR LE  DÉVELOPPEMENT DE L'AGRICULTURE AU CAMEROUN,"aider au developpement de communautés Agricoles en Afrique, particulièrement au Cameroun par l'accès aux bonnes pratiques Agricoles via un enseignement approprié
Favoriser l'accès à l'eau Potable et l'irrigation
Aider au developpement d'une Agriculture de subsistance, puis à une coopérative agricole autour de plantations comme  : le cacao, le poivre, la banane, le maïs, l'hévéa et toutes cultures appropriées au territoire concerné dans le respect de l'environnement ; Fournir du matériel de culture (manuel ou motorisé) ; Développer des structures d'enseignements pluri-disciplinaires permettant l'accès à une connaissance de base en économie, culture générale ; Subventionner les études des enfants de la communauté au moyen des revenus provenant de l'agriculture",70,AV,Henri Dunant,6100,Nice,,70 avenue henri dunant 6100 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,7.2683912,43.7009358,https://www.facebook.com/apac06/,https://www.helloasso.com/associations/association-ayem/collectes/projet-agrinetwork
46,80872,W062011814,SOLIDARITE AUX ENFANTS REFUGIES CENTRAFRICAINS CAMEROUN (S.E.R.C CAM),"améliorer les conditions de vie des mineurs réfugiés centrafricains exilés au Cameroun, lesquelles sont fortement dégradées à cause des conditions dexil très difficiles quont subi ces mineurs ainsi que de la pauvreté des territoires daccueil ; donner aux mineurs réfugiés les moyens de se développer physiquement, socialement, professionnellement et culturellement ; permettre aux personnes mineurs réfugiés de sépanouir et développer leur autonomie afin quils puissent se construire un avenir stable et serein ; sensibiliser le public français et notamment les habitants des Alpes Maritimes à la cause quelle défend et promouvoir la culture des habitants des territoires aidés ;",40,BD,Joseph Garnier,6000,Nice,,40 boulevard joseph garnier 6000 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,7.2572292,43.7102111,https://www.facebook.com/SERC-CAM-Solidarit%C3%A9-Aux-Enfants-R%C3%A9fugi%C3%A9s-Centrafricains-Cameroun-682026142168184/,https://www.helloasso.com/associations/solidarite-enfants-du-cameroun/formulaires/1/widget
47,81294,W062015236,INSTITUT ASSOCIATIF ACADEMIC AMAANA,"a pour objet : centre d'éducation Franco-Arabe en Afrique au Cameroun, destiné à accueillir les enfants orphelins, les jeunes et les femmes démunis pour leur apprendre à lire, à écrire ; leur donner une éducation afin de leurs permettre d'accéder aux formations diverses, accéder aux études supérieures, accéder au monde du travail par des bases de connaissances solides",16,RUE,Gustave Garaud,6300,Nice,,16 rue gustave garaud 6300 nice,Indre,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,7.29393031517568,43.70564005,https://www.facebook.com/amaanacharity/,https://www.helloasso.com/associations/amana
48,86800,W071006112,ECOLES MATERNELLES ET ELEMENTAIRES DE L'OUEST DU CAMEROUN - EMEOC,aider matériellement et pédagogiquement des écoles rurales de l'Ouest du Cameroun,125-12,RTE,de la Cité,7200,Saint-Étienne-de-Fontbellon,,125-12 route de la cite 7200 saint-etienne-de-fontbellon,Seine-et-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,4.3775456,44.5957766,https://www.facebook.com/Maternelle-et-%C3%A9l%C3%A9mentaires-1007562472776104/,https://www.helloasso.com/associations/association-de-l-ouest-cameroun-en-france
49,88959,W072001737,ANERA (ASSOCIATION POUR UNE NOUVELLE ECONOMIE RURALE AFRICAINE),"initier et soutenir, au Cameroun, et plus particulièrement dans la province de l'Ouest, des projets de micro développement local, à l'échelle du village, permettant d'éviter l'exode rural par la création d'une économie intégrant nouvelles technologies et tradition dans le cadre d'un développement durable et équitable ; faire connaître en France, les cultures de l'Ouest Cameroun par des manifestations diverses (expositions, spectacles, ateliers, rencontres etc) ; initier et faciliter le commerce équitable entre les deux pays",33,QUAI,Jean Jaurès,7800,La    Voulte-sur-Rhône,,33 quai jean jaures 7800 la voulte-sur-rhone,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.7852851,44.8025503,https://www.facebook.com/ANCAwallusunureew/,https://www.helloasso.com/associations/association-les-amis-pour-une-nouvelle-afrique-amnaf
50,92015,W073000961,"ASSOCIATION POUR LA PROMOTION DE LA FRANCOPHONIE ET D'UN MODÈLE DE DÉVELOPPEMENT ÉDUCATIF, RURAL, SOCIAL ET DE SANTÉ AU CAMEROUN (ASOMOCAM)","promouvoir le développement de la culture francophone (structure scolaire et création d'une bibliothèque avec centre d'animation socio-culturelle de quartier) au Cameroun et contribuer à l'aide à la formation professionnelle de jeunes par tout moyen à sa convenance en conformité avec les règlements internationaux, promouvoir un développement rural, social et de santé de type solidaire sous forme de partenariats avec d'autres associations concourant aux mêmes buts, ce partenariat s'exprime sous forme de conventions conformes à l'article 17 des présents statuts",18,PL,de la Mairie,7130,Saint-Péray,,18 place de la mairie 7130 saint-peray,Seine-et-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,4.8408914,44.9443395,https://fr-fr.facebook.com/APFFasbl/posts/1507180739452024,https://www.helloasso.com/associations/association-pour-la-promotion-et-le-soutien-de-mis
51,96745,W081001536,"ASSOCIATION CAMEROUN ARDENNES (A, C, A )","créer une chaîne de solidatité entre les membres, favoriser l'intégration des membres à travers des actions très varièes mener des actions humanitaires en direction du Cameroun en apportant des outils d'aide à l'autonomie des peuples faire barrière au sidaz développer le tourisme vers le Cameroun",35,RUE,Albert Poulain,8000,Villers-Semeuse,,35 rue albert poulain 8000 villers-semeuse,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.7474521,49.7451462,https://www.facebook.com/Association-AVC-Cameroun-107423028452482/,https://www.helloasso.com/associations/cameroun-interaction/formulaires/2
52,100801,W083000626,SOLIDARITE ORPHELINAT SIDA CAMEROUN (SOS CAMEROUN),"aider  orphelins du Cameroun, faire face à leur détresse quotidienne, à maladie, développer activités pour  donner  vie meilleure",30,RUE,Lavoisier,8200,Sedan,,30 rue lavoisier 8200 sedan,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.9199087,49.7023329,https://www.facebook.com/SOSSolidariteCameroun/,https://www.helloasso.com/associations/sos-madison-international/collectes/cameroun-aidons-les-enfants-a-avoir-le-necessaire-pour-vivre-et-etudier-1
53,101434,W083004360,UNIS PAR STOLL,"établir et faciliter la solidarité entre ses membres ;
-être un organisme d'appui/aide au Collège Stoll d'Akono (Cameroun) ;
-sauvegarder et consolider des liens entre membres ;
-promouvoir le vivre-ensemble ;
-proposer des manifestations et actions sociales dans le but de promouvoir l'unité entre les membres d'une part et de faire partager cela aux générations futures d'autre part",6,RUE,d'Ambly,8450,Neuville-à-Maire,,6 rue d'ambly 8450 neuville-a-maire,Yvelines,Île-de-France,ÉDUCATION  FORMATION,AUTRES,4.8564267,49.5812177,https://www.facebook.com/Unis-par-le-sort-1922041414734586/posts/,https://www.helloasso.com/associations/unis-parlel-travail
54,102258,W091000076,09 CAMEROUN,AIDE AU FONCTIONNEMENT DES HOPITAUX ET ASSOCIATIONS CAMEROUNAISES ET DEVELOPPEMENT DES ACTIONS DE PREVENTION. AIDE AUX ACTIVITES SCOLAIRES ET AGRICOLES. RAMASSAGE DES MEDICAMENTS SUR LE TERRITOIRE NATIONAL.,3,RUE,Emile Gaillard,9100,Pamiers,,3 rue emile gaillard 9100 pamiers,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.6224662,43.114662,https://fr-fr.facebook.com/OIMCameroun,https://www.helloasso.com/associations/09-cameroun
55,113056,W103001586,A L'AUBE DU CAMEROUN,"créer, développer, améliorer les infrastructures locales, permettant une bonne qualité de vie, dans les domaines de l'hygiène, l'éducation, la santé et le social",18,RUE,de Preize,10000,Troyes,,18 rue de preize 10000 troyes,Aube,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.0744239,48.3008799,https://www.facebook.com/cameroontotalsurrender/videos/a-laube-du-20-mai-2022le-cameroun-se-prosterne-le-cameroun-tattend-le-cameroun-e/701497027629765/,https://www.helloasso.com/associations/aube-c-o/formulaires/1
